"Id","Year","Appendix","Taxon","Class","Order","Family","Genus","Term","Quantity","Unit","Importer","Exporter","Origin","Purpose","Source","Reporter.type","Import.permit.RandomID","Export.permit.RandomID","Origin.permit.RandomID"
"9116700451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",13,"Number of specimens","FR","CH","ID","T","W","E","","503658a44b","885a323a71"
"9605396951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",4,"Number of specimens","FR","CH","MY","T","W","E","","5cdc0fbaa4","cc397103ef"
"8600838051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",4,"Number of specimens","FR","CH","MY","T","W","E","","5cdc0fbaa4","99b81241b5"
"7861377951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","C","E","","5cdc0fbaa4","cc397103ef"
"4388101051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","8e05110bf4","41a56d4775"
"5922427851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","8e05110bf4","8f67246b72"
"1086525551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","8e05110bf4","c5b025a32f"
"1842907151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","HK","CH","MY","T","W","E","","0b2607bcb6","1e2e8d45ed"
"3693154851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","BR","CH","ID","T","W","E","","67ea6110fb","70da73c11a"
"6200438851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","BR","CH","ID","T","W","E","","67ea6110fb","de25e5ce41"
"3229246651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","UA","CH","MY","T","W","E","","0936fe39c8","f7c87e8f4f"
"3418117251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","046975434e","788d488732"
"3624097251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CA","CH","MY","T","W","E","","c29c4a746f","909604c87c"
"9326189451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CA","CH","MY","T","W","E","","28261a3a74","909604c87c"
"2090012451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CA","CH","ID","T","W","E","","40baf231e2","03d3a834a3"
"1423158751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CA","CH","ID","T","W","E","","12431069e5","03d3a834a3"
"1756762651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","HK","CH","ID","T","W","E","","516c7e9340","46069c7787"
"2391526551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","CA","CH","ID","T","W","E","","ee3175242b","dd9b93d232"
"7644120151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","HK","CH","ID","T","W","E","","77d9d75475","46069c7787"
"4679213451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","SA","CH","MY","T","W","E","","da322597da","76cff1e77a"
"8765509951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","c94297981d","1e2e8d45ed"
"8773646651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","FR","CH","MY","T","W","E","","b2dc7714fd","1e2e8d45ed"
"5672531551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","db4900ce76","03d3a834a3"
"3188548351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",10,"Number of specimens","FR","CH","MY","T","W","E","","5bc5380e59","0eb58fd7dd"
"4829402651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","8519499321","17d69a35f9"
"2236784251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",20,"Number of specimens","FR","CH","MY","T","W","E","","260eb9d69a","4f44edf553"
"4569323351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",16,"Number of specimens","FR","CH","MY","T","W","E","","1ade69806d","4f44edf553"
"5977886851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",9,"Number of specimens","JP","CH","ID","T","W","E","","022ec2ba51","46069c7787"
"7790137051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","skins",6,"Number of specimens","AT","CH","ID","T","W","E","","0ec4d19e2b","c0f552e7f3"
"4006671551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","skins",25,"Number of specimens","DE","CH","ID","T","W","E","","a357d1e15e","e88bebfdf9"
"3047266551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",3,"Number of specimens","FR","CH","ID","T","W","E","","4f051ddf51","46069c7787"
"4688317651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","bc0bf89f87","46069c7787"
"3594585151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","1af6a47bd9","46069c7787"
"6985237851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","AE","CH","MY","T","W","E","","4b2dd52d8d","b3d827c983"
"2697020851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","CN","CH","ID","T","W","E","","2bc3d5f99b","46069c7787"
"8088162251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","f03e925343","0c8c56e318"
"7553935351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","IT","CH","MY","T","W","E","","a5f13e00e3","1ecab1933e"
"1440147651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","FR","CH","MY","T","W","E","","1dc3bfc1d3","a9a201f108"
"3229011251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FI","CH","ID","T","W","E","","444c75adad","b46bef69f5"
"2903440051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","3253e124c4","03d3a834a3"
"8141174651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","a5aa3ae424","fb28b7ee38"
"8085281551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","ca42aada9a","03d3a834a3"
"7968079451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","9f82e66441","909604c87c"
"5075476351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","CN","CH","ID","T","W","E","","fb4e17e659","7162956c6f"
"2178583651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","CN","CH","ID","T","W","E","","cee6f58660","7162956c6f"
"4940018051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","CN","CH","ID","T","W","E","","2680569302","7162956c6f"
"4882756551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","CN","CH","ID","T","W","E","","fcc44b1f18","7162956c6f"
"9636735751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","9fa637e893","a9a201f108"
"4253574351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","CN","CH","ID","T","W","E","","bf0ee7aeab","7162956c6f"
"1542903151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","HK","CH","ID","T","W","E","","8e66eaebed","f431a2b3ff"
"7801199551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","JP","CH","MY","T","W","E","","06ef103308","a9a201f108"
"7095760551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","CN","CH","ID","T","W","E","","0f58f427c5","59567b11bc"
"8597087451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",3,"Number of specimens","CN","CH","MY","T","W","E","","d2a2b3d780","812b284ece"
"8483581851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",3,"Number of specimens","CN","CH","MY","T","W","E","","d2a2b3d780","8d98661b06"
"9205342851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","MY","T","W","E","","d2a2b3d780","a9a201f108"
"1283088951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","MC","CH","MY","T","W","E","","6fd5cfa086","50ea000060"
"2855708751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",3,"Number of specimens","FR","CH","MY","T","W","E","","47146a0e6f","50ea000060"
"9763414251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","RU","CH","MY","T","W","E","","74ffcae96b","909604c87c"
"4077474451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","e087747753","1d40ec3d51"
"2997750451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","9fb5991f4b","cc397103ef"
"7879864651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","fc3ebe41f8","a9a201f108"
"9770616551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","991068e468","a9a201f108"
"6186329551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","67a553459d","a9a201f108"
"6795537651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","b1c1989934","909604c87c"
"4582632051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","be75a8d76a","88d7398f98"
"4643114551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","4822358658","88d7398f98"
"4429162551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","HK","CH","ID","T","W","E","","7e650f052e","f431a2b3ff"
"3341953951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","6ebd635234","f431a2b3ff"
"5784621551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","1a9480a0fa","909604c87c"
"8270683851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","0a19baa790","59567b11bc"
"3309866551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","aea099d54a","f431a2b3ff"
"9720787351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","2356daa14a","f431a2b3ff"
"9964471951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",3,"Number of specimens","MC","CH","ID","T","W","E","","c66a1bc912","f431a2b3ff"
"7363984751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","US","CH","MY","T","W","E","","59e972a28a","a20f286a50"
"2440967451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",8,"Number of specimens","IT","CH","MY","T","W","E","","0779fb7a5d","c4ae758e71"
"1377775551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","IT","CH","MY","T","W","E","","0779fb7a5d","136bdb0c51"
"1390262751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","e89abd1da2","59448893eb"
"6443218151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","IT","CH","ID","T","W","E","","25ff035123","ca7341c4a4"
"7879442751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","IT","CH","MY","T","W","E","","e3351122ec","bd59627a02"
"1447519351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","SG","CH","ID","T","W","E","","14577e2ed5","5fbb68ad84"
"6777601751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","a976a188c2","22e19a64f6"
"5475029151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","53dfb6a87b","f431a2b3ff"
"2481737351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",3,"Number of specimens","SG","CH","ID","T","W","E","","f632e762f6","122e92f4e8"
"3878612951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","SG","CH","ID","T","W","E","","f632e762f6","5fbb68ad84"
"5727509951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","AU","CH","ID","T","W","E","","ee64c0ea69","5fbb68ad84"
